asset_id,name
W01E118883,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W37316,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W25732,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01E118927,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W01E106788,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W01E110044,Tecentriq  Avastin 2020 HCC - Master - WB-S 201119 Creative Swap
W05617,CVS 2020 - Master - WB-S Zip Specific  Better MDP 200414 Creative Swap
W01E108189,Ajovy 2020 - 200701 - WB-S - Launch
W01E112978,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W05411,Xywav 2020 - Master - 210104 - WB-S - Creative Swap
W01Y105841,Edwards Lifescience March - October 2020 - 200727 - WB-S - Increased Frequency- URL swap
W01E124509,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W15052,Edwards Lifescience March - October 2020 - 200727 - WB-S - Increased Frequency- URL swap
W34468,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E128884,Epclusa 2020 - Addendum INI - WB-S - 201101 - Creative Swap
W01E108357,Edwards Lifescience March - October 2020 - 200727 - WB-S - Increased Frequency- URL swap
W05060,CVS 2020 - Master - WB-S Zip Specific BetterMDP 200810 Creative Swap
W05110,Xeomin - 2020 2021 DTC - 201001 - WB-S - Launch
W38594,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W01E127044,Phesgo Q4 2020 - Master - WB-S Q4 Incremental New Contract 201104 Launch
W37947,CVS 2020 - Master - WB-S Abbrev List Delivery 201026 Creative Swap
W01Y113731,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E108257,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E127043,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W07974,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E127036,Keytruda_2020_RCC_201101_WB_S_Creative_Swap
W25382,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E127003,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W19356,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W19356,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E127000,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E128882,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E128852,Ajovy 2020 - 200715 - WB-S - Creative Swap
W25699,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W01E127000,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E121381,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y103720,Repatha_2020_Master_WB_S_200401_Launch
W38521,Keytruda 2020 - RCC - WB-S 200706
W25612,Edwards Lifescience March - October 2020 - 200727 - WB-S - Increased Frequency- URL swap
W01E128884,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E118924,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W24108,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E128895,Epclusa 2020 - Addendum INI - WB-S - 201201 - Creative Swap
W01E125261,Opdivo Adjunctive Melanoma 2020 - WB-S 200901 Launch
W14798,Descovy PrEP 2020 - Addendum INI - WB-S - 200701 - Launch
W01E109863,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E119888,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W07895,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01Y103253,Unity4TeenVax_2020_2H_WB_200720_Launch
W25541,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W37674,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W39968,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E130906,Tecentriq  Avastin 2020 HCC - Master - WB-S 201119 Creative Swap
W26080,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y109694,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W39438,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W01Y100192,Mavenclad 2020 - WB-S 200401 Launch
W14584,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E111608,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E125813,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y112532,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W03901,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E119159,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W01E128802,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W01E107212,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E127004,Mavenclad 2020 - WB-S 200427 Launch
W28328,Ajovy 2020 - 200701 - WB-S - Launch
W10895,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W01E128883,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W02713,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W31543,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01Y109269,Phesgo Q4 2020 - Master - WB-S Q4 Incremental New Contract 201104 Launch
W01E111457,Soliqua 2020 - WB-S - Non Writers Target - 201020 - Creative Swap
W01E128896,Epclusa 2020 - Addendum INI - WB-S - 200801 - Creative Swap
W01E128896,Epclusa 2020 - Addendum INI - WB-S - 201201 - Creative Swap
W01E134647,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E121657,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E105570,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W07976,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W07630,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E113642,CVS 2020 - Master - WB-S Zip Specific Delivery 201026 Creative Swap
W01E110111,CVS 2020 - Master - WB-S Zip Specific  BetterMDP 200102 Launch
W05027,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y101911,Repatha_2020_Master_WB_200601_Launch
W01E108933,Unity4TeenVax_2020_2H_WB_200720_Launch
W06346,Tremfya 2020 - WB-S 200622 Launch
W01E100010,CVS 2020 - Master - WB-S Peds Better MDP 200810 Creative Swap
W01Y113450,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E114026,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W26126,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E112401,Ajovy 2020 - 200701 - WB-S - Launch
W01E100010,Nucala Q4 2020 Revival - Master - Patient Companion - 201021 - WB-S - Launch
W35407,Soliqua 2020 - WB-S - Non Writers Target - 201208 - Creative Swap
W03911,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W07455,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W13943,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W11692,Soliqua 2020 - WB-S - Non Writers Target - 201208 - Creative Swap
W01E124509,Keytruda 2020 - RCC - WB-S 200706
W03961,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E103484,CVS 2020 - Master - WB-S Abbrev List Delivery 200810 Creative Swap
W01E128891,Epclusa 2020 - Addendum INI - WB-S - 200801 - Creative Swap
W38521,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W10895,Ozempic 2020 Q3 Agency Change CMI - Master - PCP - WB-S 200827 Creative Swap
W39034,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01Y105872,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W24696,Ajovy 2020 - 200701 - WB-S - Launch
W28666,CVS 2020 - Master - WB-S Peds Delivery 200810 Creative Swap
W07836,Tremfya 2020 - WB-S 200618 Launch
W11305,Soliqua 2020 - WB-S - Writers Target - 201020 - Creative Swap
W15075,Edwards Lifescience 2020 - Master - 200724 - WB-S - Creative Swap URL Update
W07974,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W20450,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W37867,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E104822,Ajovy 2020 - 200701 - WB-S - Launch
W15821,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E104755,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W28883,CVS 2020 - Master - WB-S Zip Specific BetterMDP 200810 Creative Swap
W01E114197,Keytruda 2020 - RCC - WB-S 200706
W01E105694,Repatha_2020_Master_WB_S_200401_Launch
W01E105694,Repatha_2020_Master_WB_200601_Launch
W01E117411,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W09243,Xywav 2020 - Master - 210104 - WB-S - Creative Swap
W07791,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E112690,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W35383,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E110364,CVS 2020 - Master - WB-S Zip Specific Delivery 200102 Launch
W01E114197,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W01E126745,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E120482,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E120251,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W02685,Bexsero 2020 - Master - 2007015 - WB-S - Launch
W04480,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W04480,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W11499,Unity4TeenVax_2020_2H_WB_200720_Launch
W46233,Breakaway Educational Games 2020-2021 - WB-S 201008 Launch
W01E118624,Opdivo NSCLC 2020 - WB-S 201007 Campaign Launch
W01E118624,Opdivo NSCLC 2020 - WB-S 201214 Creative Swap
W01E117892,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E110654,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E110654,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W01E114894,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W01E110653,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E108841,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E108841,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E120265,Ajovy 2020 - 200701 - WB-S - Launch
W05844,Home Instead 2020 - WB-S - 200102 - Launch
W01E111708,CVS 2020 - Master - WB-S Zip Specific Delivery 200921 Creative Swap
W01E108834,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W16115,Mavenclad 2020 - WB-S 200401 Launch
W01E101041,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E114902,Edwards Lifescience 2020 - Master - 200724 - WB-S - Creative Swap URL Update
W01E117055,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W01E112516,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E115702,Epclusa 2020 - Addendum INI - WB-S - 200901 - Creative Swap
W01E115415,Epclusa 2020 - Addendum INI - WB-S - 200801- Frequency Increase
W43887,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W01E122148,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W49057,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W48977,Soliqua 2020 - WB-S - Writers Target - 201020 - Creative Swap
W38793,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W01E100227,Ajovy 2020 - 200701 - WB-S - Launch
W01Y113650,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01Y102609,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y106064,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01Y102823,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E117080,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01E112089,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E112084,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W01Y106313,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E105918,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W35183,Repatha_2020_Master_WB_200601_Launch
W01E112093,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W01E101421,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E112088,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W37898,Repatha_2020_Master_WB_S_200401_Launch
W01E111451,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W04760,Epclusa 2020 - Addendum INI - WB-S - 200901- Frequency Increase
W01Y100045,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y112793,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E107820,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W01E101513,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01Y102742,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E123564,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W19617,Unity4TeenVax_2020_2H_WB_200720_Launch
W00780,CVS 2020 - Master - WB-S Zip Specific Delivery 201026 Creative Swap
W01E102207,CVS 2020 - Master - WB-S Zip Specific Better MDP 200317 Creative Swap
W01E116561,CVS 2020 - Master - WB-S Peds BetterMDP 201026 Creative Swap
W43379,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E115060,Tremfya 2020 - WB-S 200622 Launch
W01E119254,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E125530,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W01Y100554,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W11167,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E113417,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E117081,Tremfya 2020 - WB-S 200622 Launch
W01Y102596,Ilumya 2020 - Master - WB -S - 200505 - Creative Swap
W01E131068,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E124859,Ilumya 2020 - Master - 200501 - WB-S - Launch
W01E124027,CVS 2020 - Master - WB-S Zip Specific Delivery 201026 Creative Swap
W01E111804,Epclusa 2020 - Addendum INI - WB-S - 200801- Frequency Increase
W01Y102283,CVS 2020 - Master - WB-S Peds Delivery 200810 Creative Swap
W01E119192,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W39697,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E112213,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W37481,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W10057,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01E120696,Ilumya 2020 - Master - WB -S - 200505 - Creative Swap
W01E125526,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W01Y106115,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E123564,Ajovy 2020 - 200701 - WB-S - Launch
W01E124846,Ilumya 2020 - Master - 200501 - WB-S - Launch
W01Y104768,Ilumya 2020 - Master - 200501 - WB-S - Launch
W01E119198,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W37686,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01Y102944,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y102675,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E116931,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W09115,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W01E116566,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y106110,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W01E116526,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E124027,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y106214,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W36503,Tremfya 2020 - WB-S 200618 Launch
W01E116388,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01E120552,Epclusa 2020 - Addendum INI - WB-S - 200901 - Creative Swap
W11961,Unity4TeenVax_2020_2H_WB_200720_Launch
W27975,Descovy PrEP 2020 - Addendum INI - WB-S - 200701 - Launch
W01E116936,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E126084,Unity4TeenVax_2020_2H_WB_200720_Launch
W09892,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W09892,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E116936,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W01E116571,CVS 2020 - Master - WB-S Peds BetterMDP 200414 Creative Swap
W01Y102274,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E124859,Unity4TeenVax_2020_2H_WB_200720_Launch
W27348,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y100798,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E116528,CVS 2020 - Master - WB-S Peds Better MDP 200626 Creative Swap
W01E127324,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E112220,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E119983,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W27933,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E117165,CVS 2020 - Master - WB-S Peds Better MDP 200317 Creative Swap
W01E125517,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E110197,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E117069,Tremfya 2020 - WB-S 200618 Launch
W02388,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W16183,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W01E131717,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W13508,CVS 2020 - Master - WB-S Zip Specific Delivery 200810 Creative Swap
W01E116939,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W01E113615,CVS 2020 - Master - WB-S Abbrev List Delivery 200810 Creative Swap
W01E116594,CVS 2020 - Master - WB-S Peds Better MDP 200810 Creative Swap
W01E134195,Ozempic 2020 Agency Change - Master - WB-S 200701 Launch
W01E116939,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W25241,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W26233,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W25970,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01Y101477,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01E119984,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W26782,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W26782,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E118547,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E120394,CVS 2020 - Master - WB-S Peds Better MDP 200626 Creative Swap
W01E123502,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E125723,CVS 2020 - Master - WB-S Peds Better MDP 200317 Creative Swap
W01E125523,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E121151,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E116594,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W28634,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E117328,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01Y102400,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E131704,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y108686,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E103525,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01Y103989,Unity4TeenVax_2020_2H_WB_200720_Launch
W02772,Home Instead 2020 - WB-S - 200102 - Launch
W15120,Repatha_2020_Master_WB_S_200401_Launch
W01E123502,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W01E114321,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W01E114317,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01Y106113,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E116383,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E120395,CVS 2020 - Master - WB-S Peds Better MDP 200626 Creative Swap
W01E119247,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W01Y102399,Ajovy 2020 - 200701 - WB-S - Launch
W01E121147,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E108036,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W09296,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y100524,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W01E112220,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W16092,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W10153,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01E116966,Zejula 2020 2H - 200615 - WB-S - Launch
W01Y102031,Ajovy 2020 - 200701 - WB-S - Launch
W01E105538,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01Y100484,Home Instead 2020 - WB-S - 200102 - Launch
W01E125532,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01E114323,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01Y100555,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W01E116690,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W13705,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W38958,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E128243,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E125318,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E119284,Repatha_2020_Master_WB_S_200401_Launch
W01Y103949,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W25197,Repatha_2020_Master_WB_200601_Launch
W07563,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E101743,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E120564,CVS 2020 - Master - WB-S Abbrev List Delivery 200102 Launch
W01E124383,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E127050,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W01E125071,Keytruda_2020_RCC_201101_WB_S_Creative_Swap
W01E111096,Ajovy 2020 - 200701 - WB-S - Launch
W01E113835,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W35578,Epclusa 2020 - Addendum INI - WB-S - 201001 - Creative Swap
W01E111958,Unity4TeenVax_2020_2H_WB_200720_Launch
W07345,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E119388,CVS 2020 - Master - WB-S Peds Delivery 200414 Creative Swap
W01E119802,CVS 2020 - Master - WB-S Peds Delivery 201026 Creative Swap
W01Y103956,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W38690,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E100606,Ozempic 2020 Q3 Agency Change CMI - Master - PCP - WB-S 200803 Launch
W01E117925,CVS 2020 - Master - WB-S Abbrev List Delivery 200810 Creative Swap
W01E118624,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E115462,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01E112595,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E119734,CVS 2020 - Master - WB-S Peds Delivery 200102 Launch
W01E108626,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W38958,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E100607,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W01E112595,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01E100604,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E119724,Ajovy 2020 - 200701 - WB-S - Launch
W01E106711,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119191,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01E114029,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W09181,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W13389,Ilumya 2020 - Master - 200501 - WB-S - Launch
W01E119476,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E119718,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E117743,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E119966,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119658,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E127047,Keytruda_2020_RCC_201101_WB_S_Creative_Swap
W01E100040,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E120359,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01E111099,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E127050,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E110187,Unity4TeenVax_2020_2H_WB_200720_Launch
W13705,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E125081,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E127797,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W14145,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W01E121054,Epclusa 2020 - Addendum INI - WB-S - 201101 - Creative Swap
W01E110735,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E119476,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E120364,Keytruda_2020_RCC_201101_WB_S_Creative_Swap
W01E111103,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E100039,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W35198,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E119659,Ajovy 2020 - 200701 - WB-S - Launch
W01E125071,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01E122122,CVS 2020 - Master - WB-S - Schnucks AV 200706 Launch
W01E111099,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E127051,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W01E127051,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E114370,Ilumya 2020 - Master - 200501 - WB-S - Launch
W24321,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E125084,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E107846,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E108307,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W38958,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E127050,Ajovy 2020 - 200715 - WB-S - Creative Swap
