asset_id,avg_campaigns,JUNE_avg_video_dispalys,JUL_avg_video_dispalys,AUG_avg_video_dispalys,SEPT_avg_video_dispalys,OCT_avg_video_dispalys,NOV_avg_video_dispaly,JUNE_avg_video_duration,JUL_avg_video_duration,AUG_avg_video_duration,SEPT_avg_video_duration,OCT_avg_video_duration,NOV_avg_video_duration
W14029,2.2,0.0,0.0,69.85714285714286,0.0,0.0,0.0,0.0,0.0,1399885.1904761905,0.0,0.0,0.0
W14029,2.2,0.0,142.34782608695653,0.0,0.0,0.0,0.0,0.0,3039503.913043478,0.0,0.0,0.0,0.0
W14029,2.2,101.72727272727273,0.0,0.0,0.0,0.0,0.0,2039296.1363636365,0.0,0.0,0.0,0.0,0.0
W14029,2.2,0.0,0.0,0.0,57.31818181818182,0.0,0.0,0.0,0.0,0.0,309130.5909090909,0.0,0.0
W14029,2.2,0.0,0.0,0.0,0.0,157.8095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01Y108943,1.0,0.0,0.0,0.0,0.0,46.333333333333336,0.0,0.0,0.0,0.0,0.0,927715.3333333334,0.0
W01E132923,1.0,0.0,0.0,0.0,0.0,0.0,120.73333333333333,0.0,0.0,0.0,0.0,0.0,0.0
W01E132923,1.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E124715,1.0,117.5,0.0,0.0,0.0,0.0,0.0,2352867.6875,0.0,0.0,0.0,0.0,0.0
W28696,1.0,88.0,0.0,0.0,0.0,0.0,0.0,1770374.6666666667,0.0,0.0,0.0,0.0,0.0
W01Y102415,3.0,0.0,0.0,491.1666666666667,0.0,0.0,0.0,0.0,0.0,9905668.388888888,0.0,0.0,0.0
W01Y102415,3.0,0.0,351.39130434782606,0.0,0.0,0.0,0.0,0.0,7082706.739130435,0.0,0.0,0.0,0.0
W01Y102415,3.0,136.44444444444446,0.0,0.0,0.0,0.0,0.0,2732902.777777778,0.0,0.0,0.0,0.0,0.0
W01Y100473,1.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,2452864.0,0.0,0.0,0.0,0.0
W01Y100473,1.0,122.0909090909091,0.0,0.0,0.0,0.0,0.0,2444596.8181818184,0.0,0.0,0.0,0.0,0.0
W01E105464,3.5,0.0,281.9230769230769,0.0,0.0,0.0,0.0,0.0,5644745.230769231,0.0,0.0,0.0,0.0
W01E105464,3.5,651.7272727272727,0.0,0.0,0.0,0.0,0.0,13102316.818181818,0.0,0.0,0.0,0.0,0.0
W01Y101395,2.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,5507123.0,0.0,0.0,0.0,0.0
W09834,1.0,0.0,0.0,0.0,0.0,0.0,125.6842105263158,0.0,0.0,0.0,0.0,0.0,1054.578947368421
W09834,1.0,0.0,0.0,0.0,0.0,120.38888888888889,0.0,0.0,0.0,0.0,0.0,1112.1666666666667,0.0
W01Y106481,2.0,0.0,154.375,0.0,0.0,0.0,0.0,0.0,3091897.375,0.0,0.0,0.0,0.0
W01Y106481,2.0,467.3181818181818,0.0,0.0,0.0,0.0,0.0,9419761.909090908,0.0,0.0,0.0,0.0,0.0
W01Y100609,3.5,0.0,382.7857142857143,0.0,0.0,0.0,0.0,0.0,7666067.785714285,0.0,0.0,0.0,0.0
W01Y100609,3.5,218.45454545454547,0.0,0.0,0.0,0.0,0.0,4374938.363636363,0.0,0.0,0.0,0.0,0.0
W10729,1.0,0.0,0.0,99.52380952380952,0.0,0.0,0.0,0.0,0.0,1992826.142857143,0.0,0.0,0.0
W10729,1.0,0.0,98.04347826086956,0.0,0.0,0.0,0.0,0.0,1963221.4782608696,0.0,0.0,0.0,0.0
W25744,1.0,0.0,0.0,0.0,0.0,0.0,110.89473684210526,0.0,0.0,0.0,0.0,0.0,182.3684210526316
W25744,1.0,0.0,0.0,0.0,0.0,123.5,0.0,0.0,0.0,0.0,0.0,1112.5555555555557,0.0
W01Y106454,2.0,0.0,0.0,204.45,0.0,0.0,0.0,0.0,0.0,4187916.6,0.0,0.0,0.0
W01Y106454,2.0,0.0,210.6,0.0,0.0,0.0,0.0,0.0,4501532.1,0.0,0.0,0.0,0.0
W01Y105850,2.0,0.0,274.9,0.0,0.0,0.0,0.0,0.0,5505108.7,0.0,0.0,0.0,0.0
W01Y105850,2.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,5507019.5,0.0,0.0,0.0
W01E119240,1.0,0.0,0.0,0.0,0.0,0.0,123.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0
W01E119240,1.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01Y108203,1.0,0.0,0.0,0.0,0.0,0.0,135.77777777777777,0.0,0.0,0.0,0.0,0.0,2716492.6666666665
W19248,3.0,0.0,0.0,395.1,0.0,0.0,0.0,0.0,0.0,7911995.7,0.0,0.0,0.0
W19248,3.0,0.0,262.1290322580645,0.0,0.0,0.0,0.0,0.0,5248140.354838709,0.0,0.0,0.0,0.0
W08193,1.0,122.5,0.0,0.0,0.0,0.0,0.0,2452736.875,0.0,0.0,0.0,0.0,0.0
W38575,1.0,119.4,0.0,0.0,0.0,0.0,0.0,2390538.0,0.0,0.0,0.0,0.0,0.0
W01E120154,1.0,0.0,0.0,0.0,0.0,85.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01Y102315,2.0,0.0,247.88888888888889,0.0,0.0,0.0,0.0,0.0,4964174.222222222,0.0,0.0,0.0,0.0
W28060,1.0,0.0,0.0,0.0,0.0,115.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E114258,2.0,0.0,272.5,0.0,0.0,0.0,0.0,0.0,5459424.5,0.0,0.0,0.0,0.0
W01Y104909,2.0,0.0,250.625,0.0,0.0,0.0,0.0,0.0,5023788.25,0.0,0.0,0.0,0.0
W01E127801,2.4,0.0,0.0,0.0,245.6818181818182,0.0,0.0,0.0,0.0,0.0,1772556.1363636365,0.0,0.0
W01E127801,2.4,0.0,0.0,246.9047619047619,0.0,0.0,0.0,0.0,0.0,4944276.428571428,0.0,0.0,0.0
W01E127801,2.4,0.0,0.0,0.0,0.0,0.0,371.8421052631579,0.0,0.0,0.0,0.0,0.0,0.0
W01E127801,2.4,0.0,248.0,0.0,0.0,0.0,0.0,0.0,4966147.7,0.0,0.0,0.0,0.0
W01E127801,2.4,0.0,0.0,0.0,0.0,348.8636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W26233,2.5,0.0,271.6,0.0,0.0,0.0,0.0,0.0,5437987.9,0.0,0.0,0.0,0.0
W26233,2.5,0.0,0.0,272.1904761904762,0.0,0.0,0.0,0.0,0.0,5450444.095238095,0.0,0.0,0.0
W26233,2.5,0.0,0.0,0.0,270.59090909090907,0.0,0.0,0.0,0.0,0.0,1458939.4545454546,0.0,0.0
W26233,2.5,0.0,0.0,0.0,0.0,427.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W25905,2.1666666666666665,0.0,0.0,0.0,243.63636363636363,0.0,0.0,0.0,0.0,0.0,703055.8636363636,0.0,0.0
W25905,2.1666666666666665,123.22727272727273,0.0,0.0,0.0,0.0,0.0,2507074.0,0.0,0.0,0.0,0.0,0.0
W25905,2.1666666666666665,0.0,0.0,247.1904761904762,0.0,0.0,0.0,0.0,0.0,5006168.714285715,0.0,0.0,0.0
W25905,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,369.7368421052632,0.0,0.0,0.0,0.0,0.0,760021.7894736842
W25905,2.1666666666666665,0.0,126.30434782608695,0.0,0.0,0.0,0.0,0.0,2528882.1304347827,0.0,0.0,0.0,0.0
W25905,2.1666666666666665,0.0,0.0,0.0,0.0,342.72727272727275,0.0,0.0,0.0,0.0,0.0,4762.681818181818,0.0
W01Y106777,5.666666666666667,0.0,0.0,534.7142857142857,0.0,0.0,0.0,0.0,0.0,10710289.285714285,0.0,0.0,0.0
W01Y106777,5.666666666666667,513.7272727272727,0.0,0.0,0.0,0.0,0.0,10293866.409090908,0.0,0.0,0.0,0.0,0.0
W01Y106777,5.666666666666667,0.0,534.7391304347826,0.0,0.0,0.0,0.0,0.0,10711524.695652174,0.0,0.0,0.0,0.0
W01E102698,3.0,0.0,0.0,485.4761904761905,0.0,0.0,0.0,0.0,0.0,10719233.904761905,0.0,0.0,0.0
W01E102698,3.0,0.0,0.0,0.0,500.7368421052632,0.0,0.0,0.0,0.0,0.0,1492978.9473684211,0.0,0.0
W01E102698,3.0,124.0,0.0,0.0,0.0,0.0,0.0,2591833.3636363638,0.0,0.0,0.0,0.0,0.0
W01E102698,3.0,0.0,0.0,0.0,0.0,0.0,498.2105263157895,0.0,0.0,0.0,0.0,0.0,1127.3157894736842
W01E102698,3.0,0.0,234.1304347826087,0.0,0.0,0.0,0.0,0.0,4932825.260869565,0.0,0.0,0.0,0.0
W01E102698,3.0,0.0,0.0,0.0,0.0,469.3181818181818,0.0,0.0,0.0,0.0,0.0,11265.09090909091,0.0
W08494,5.166666666666667,209.36363636363637,0.0,0.0,0.0,0.0,0.0,4192361.590909091,0.0,0.0,0.0,0.0,0.0
W08494,5.166666666666667,0.0,0.0,451.57142857142856,0.0,0.0,0.0,0.0,0.0,9041407.38095238,0.0,0.0,0.0
W08494,5.166666666666667,0.0,0.0,0.0,451.6818181818182,0.0,0.0,0.0,0.0,0.0,9044683.772727273,0.0,0.0
W08494,5.166666666666667,0.0,0.0,0.0,0.0,445.22727272727275,0.0,0.0,0.0,0.0,0.0,8927079.5,0.0
W08494,5.166666666666667,0.0,0.0,0.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,9022836.736842105
W08494,5.166666666666667,0.0,371.1304347826087,0.0,0.0,0.0,0.0,0.0,7474245.782608695,0.0,0.0,0.0,0.0
W01E100504,2.3333333333333335,0.0,0.0,0.0,326.95454545454544,0.0,0.0,0.0,0.0,0.0,1755100.3636363635,0.0,0.0
W01E100504,2.3333333333333335,0.0,0.0,329.76190476190476,0.0,0.0,0.0,0.0,0.0,6604266.047619048,0.0,0.0,0.0
W01E100504,2.3333333333333335,330.59090909090907,0.0,0.0,0.0,0.0,0.0,6619614.090909091,0.0,0.0,0.0,0.0,0.0
W01E100504,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,439.1578947368421,0.0,0.0,0.0,0.0,0.0,0.0
W01E100504,2.3333333333333335,0.0,0.0,0.0,0.0,417.04545454545456,0.0,0.0,0.0,0.0,0.0,50293.0,0.0
W01E100504,2.3333333333333335,0.0,330.4782608695652,0.0,0.0,0.0,0.0,0.0,6618404.956521739,0.0,0.0,0.0,0.0
W01E122119,3.3333333333333335,0.0,0.0,0.0,491.8181818181818,0.0,0.0,0.0,0.0,0.0,3567793.6363636362,0.0,0.0
W01E122119,3.3333333333333335,0.0,0.0,495.0,0.0,0.0,0.0,0.0,0.0,9908571.523809524,0.0,0.0,0.0
W01E122119,3.3333333333333335,123.63636363636364,0.0,0.0,0.0,0.0,0.0,2475478.772727273,0.0,0.0,0.0,0.0,0.0
W01E122119,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,371.6842105263158,0.0,0.0,0.0,0.0,0.0,0.0
W01E122119,3.3333333333333335,0.0,0.0,0.0,0.0,483.77272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E122119,3.3333333333333335,0.0,337.3478260869565,0.0,0.0,0.0,0.0,0.0,6804854.652173913,0.0,0.0,0.0,0.0
W10253,1.3333333333333333,137.9090909090909,0.0,0.0,0.0,0.0,0.0,2761272.590909091,0.0,0.0,0.0,0.0,0.0
W10253,1.3333333333333333,0.0,0.0,0.0,137.04545454545453,0.0,0.0,0.0,0.0,0.0,984782.3636363636,0.0,0.0
W10253,1.3333333333333333,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,2763607.1428571427,0.0,0.0,0.0
W10253,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,274.2631578947368,0.0,0.0,0.0,0.0,0.0,0.0
W10253,1.3333333333333333,0.0,137.2608695652174,0.0,0.0,0.0,0.0,0.0,2749544.086956522,0.0,0.0,0.0,0.0
W10253,1.3333333333333333,0.0,0.0,0.0,0.0,249.95454545454547,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E105467,2.4,0.0,0.0,247.23809523809524,0.0,0.0,0.0,0.0,0.0,4950359.333333333,0.0,0.0,0.0
W01E105467,2.4,0.0,0.0,0.0,246.1818181818182,0.0,0.0,0.0,0.0,0.0,3964478.590909091,0.0,0.0
W01E105467,2.4,0.0,0.0,0.0,0.0,0.0,370.8421052631579,0.0,0.0,0.0,0.0,0.0,-102.78947368421052
W01E105467,2.4,0.0,0.0,0.0,0.0,347.1363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E105467,2.4,0.0,247.8,0.0,0.0,0.0,0.0,0.0,4961618.2,0.0,0.0,0.0,0.0
W01E114843,4.4,0.0,0.0,0.0,468.27272727272725,0.0,0.0,0.0,0.0,0.0,434223.6818181818,0.0,0.0
W01E114843,4.4,219.42857142857142,0.0,0.0,0.0,0.0,0.0,4393464.857142857,0.0,0.0,0.0,0.0,0.0
W01E114843,4.4,0.0,0.0,0.0,0.0,464.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E114843,4.4,0.0,0.0,440.4761904761905,0.0,0.0,0.0,0.0,0.0,8817819.285714285,0.0,0.0,0.0
W01E114843,4.4,0.0,315.39130434782606,0.0,0.0,0.0,0.0,0.0,6315449.260869565,0.0,0.0,0.0,0.0
W08065,5.333333333333333,0.0,0.0,0.0,721.7727272727273,0.0,0.0,0.0,0.0,0.0,3925759.272727273,0.0,0.0
W08065,5.333333333333333,724.9090909090909,0.0,0.0,0.0,0.0,0.0,15633294.545454545,0.0,0.0,0.0,0.0,0.0
W08065,5.333333333333333,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,11342055.0,0.0,0.0,0.0
W08065,5.333333333333333,0.0,569.0,0.0,0.0,0.0,0.0,0.0,11894240.260869564,0.0,0.0,0.0,0.0
W08065,5.333333333333333,0.0,0.0,0.0,0.0,0.0,728.1578947368421,0.0,0.0,0.0,0.0,0.0,302197.2105263158
W08884,4.0,0.0,347.2608695652174,0.0,0.0,0.0,0.0,0.0,7085467.304347826,0.0,0.0,0.0,0.0
W08884,4.0,0.0,0.0,0.0,477.3636363636364,0.0,0.0,0.0,0.0,0.0,9650571.818181818,0.0,0.0
W08884,4.0,0.0,0.0,0.0,0.0,0.0,480.3157894736842,0.0,0.0,0.0,0.0,0.0,9711042.157894736
W08065,5.333333333333333,0.0,0.0,0.0,0.0,686.9545454545455,0.0,0.0,0.0,0.0,0.0,208423.86363636365,0.0
W01E118399,3.0,0.0,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,2708197.5454545454,0.0,0.0
W01E118399,3.0,118.86363636363636,0.0,0.0,0.0,0.0,0.0,2502551.8636363638,0.0,0.0,0.0,0.0,0.0
W01E118399,3.0,0.0,0.0,345.23809523809524,0.0,0.0,0.0,0.0,0.0,7203419.80952381,0.0,0.0,0.0
W01E118399,3.0,0.0,0.0,0.0,0.0,0.0,440.7368421052632,0.0,0.0,0.0,0.0,0.0,149994.42105263157
W01E118399,3.0,0.0,0.0,0.0,0.0,402.40909090909093,0.0,0.0,0.0,0.0,0.0,141560.0909090909,0.0
W01E118399,3.0,0.0,217.2173913043478,0.0,0.0,0.0,0.0,0.0,4839594.826086956,0.0,0.0,0.0,0.0
W01E130152,2.8,0.0,0.0,0.0,246.0909090909091,0.0,0.0,0.0,0.0,0.0,1779466.1363636365,0.0,0.0
W01E130152,2.8,0.0,0.0,247.57142857142858,0.0,0.0,0.0,0.0,0.0,4957039.428571428,0.0,0.0,0.0
W01E130152,2.8,0.0,0.0,0.0,0.0,0.0,494.6842105263158,0.0,0.0,0.0,0.0,0.0,0.0
W01E130152,2.8,0.0,248.0,0.0,0.0,0.0,0.0,0.0,4966163.714285715,0.0,0.0,0.0,0.0
W01E130152,2.8,0.0,0.0,0.0,0.0,393.8636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E111120,4.333333333333333,454.72727272727275,0.0,0.0,0.0,0.0,0.0,9103019.772727273,0.0,0.0,0.0,0.0,0.0
W01E111120,4.333333333333333,0.0,0.0,617.952380952381,0.0,0.0,0.0,0.0,0.0,12372578.333333334,0.0,0.0,0.0
W01E111120,4.333333333333333,0.0,0.0,0.0,573.3529411764706,0.0,0.0,0.0,0.0,0.0,2141286.8235294116,0.0,0.0
W01E111120,4.333333333333333,0.0,0.0,0.0,0.0,0.0,623.2352941176471,0.0,0.0,0.0,0.0,0.0,1178.235294117647
W01E111120,4.333333333333333,0.0,0.0,0.0,0.0,445.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E111120,4.333333333333333,0.0,542.8260869565217,0.0,0.0,0.0,0.0,0.0,10868351.608695652,0.0,0.0,0.0,0.0
W01E127061,7.8,0.0,0.0,0.0,530.0,0.0,0.0,0.0,0.0,0.0,2882010.0454545454,0.0,0.0
W01E127061,7.8,535.2272727272727,0.0,0.0,0.0,0.0,0.0,10722320.181818182,0.0,0.0,0.0,0.0,0.0
W01E127061,7.8,0.0,536.6521739130435,0.0,0.0,0.0,0.0,0.0,10748587.913043479,0.0,0.0,0.0,0.0
W01E127061,7.8,0.0,0.0,535.8095238095239,0.0,0.0,0.0,0.0,0.0,10730845.714285715,0.0,0.0,0.0
W01E127061,7.8,0.0,0.0,0.0,0.0,532.2380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01Y109576,1.0,0.0,0.0,0.0,0.0,0.0,146.6818181818182,0.0,0.0,0.0,0.0,0.0,2937067.8636363638
W01Y109576,1.0,0.0,0.0,0.0,0.0,165.96,0.0,0.0,0.0,0.0,0.0,3323066.32,0.0
W09874,3.6666666666666665,0.0,0.0,0.0,310.55555555555554,0.0,0.0,0.0,0.0,0.0,1114951.2222222222,0.0,0.0
W09874,3.6666666666666665,349.6666666666667,0.0,0.0,0.0,0.0,0.0,7021457.444444444,0.0,0.0,0.0,0.0,0.0
W09874,3.6666666666666665,0.0,0.0,278.6666666666667,0.0,0.0,0.0,0.0,0.0,5571152.333333333,0.0,0.0,0.0
W09874,3.6666666666666665,0.0,0.0,0.0,0.0,240.875,0.0,0.0,0.0,0.0,0.0,4236.625,0.0
W09874,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,303.5,0.0,0.0,0.0,0.0,0.0,363703.75
W09874,3.6666666666666665,0.0,253.77777777777777,0.0,0.0,0.0,0.0,0.0,5076884.0,0.0,0.0,0.0,0.0
W42999,1.3333333333333333,0.0,0.0,0.0,97.22727272727273,0.0,0.0,0.0,0.0,0.0,730832.1363636364,0.0,0.0
W42999,1.3333333333333333,0.0,0.0,97.0952380952381,0.0,0.0,0.0,0.0,0.0,1944213.857142857,0.0,0.0,0.0
W42999,1.3333333333333333,97.5,0.0,0.0,0.0,0.0,0.0,1949765.0454545454,0.0,0.0,0.0,0.0,0.0
W42999,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0
W42999,1.3333333333333333,0.0,0.0,0.0,0.0,171.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W42999,1.3333333333333333,0.0,94.6086956521739,0.0,0.0,0.0,0.0,0.0,1890816.956521739,0.0,0.0,0.0,0.0
W01E108038,2.8,0.0,0.0,0.0,238.77272727272728,0.0,0.0,0.0,0.0,0.0,1762680.5909090908,0.0,0.0
W01E108038,2.8,0.0,0.0,247.04761904761904,0.0,0.0,0.0,0.0,0.0,4945949.285714285,0.0,0.0,0.0
W01E108038,2.8,0.0,0.0,0.0,0.0,0.0,493.8421052631579,0.0,0.0,0.0,0.0,0.0,0.0
W01E108038,2.8,0.0,248.0,0.0,0.0,0.0,0.0,0.0,4965925.7,0.0,0.0,0.0,0.0
W01E108038,2.8,0.0,0.0,0.0,0.0,389.6363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01Y100884,2.6666666666666665,246.8181818181818,0.0,0.0,0.0,0.0,0.0,4941924.0,0.0,0.0,0.0,0.0,0.0
W01Y100884,2.6666666666666665,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,7427517.75,0.0,0.0,0.0
W01Y100884,2.6666666666666665,0.0,282.5,0.0,0.0,0.0,0.0,0.0,5656427.409090909,0.0,0.0,0.0,0.0
W34235,1.3333333333333333,123.86363636363636,0.0,0.0,0.0,0.0,0.0,2522303.4545454546,0.0,0.0,0.0,0.0,0.0
W34235,1.3333333333333333,0.0,0.0,0.0,123.13636363636364,0.0,0.0,0.0,0.0,0.0,338594.0,0.0,0.0
W34235,1.3333333333333333,0.0,0.0,119.19047619047619,0.0,0.0,0.0,0.0,0.0,2429691.476190476,0.0,0.0,0.0
W34235,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,247.57894736842104,0.0,0.0,0.0,0.0,0.0,0.0
W34235,1.3333333333333333,0.0,124.0,0.0,0.0,0.0,0.0,0.0,2482048.1739130435,0.0,0.0,0.0,0.0
W34235,1.3333333333333333,0.0,0.0,0.0,0.0,224.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E122257,1.6,0.0,0.0,0.0,78.5,0.0,0.0,0.0,0.0,0.0,1571935.611111111,0.0,0.0
W01E122257,1.6,0.0,0.0,86.0952380952381,0.0,0.0,0.0,0.0,0.0,1723969.238095238,0.0,0.0,0.0
W01E122257,1.6,0.0,0.0,0.0,0.0,0.0,277.2631578947368,0.0,0.0,0.0,0.0,0.0,5546779.684210527
W01E122257,1.6,0.0,94.78260869565217,0.0,0.0,0.0,0.0,0.0,1897991.652173913,0.0,0.0,0.0,0.0
W01E122257,1.6,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.0,0.0,0.0,1986371.2,0.0
W01Y102970,3.0,0.0,0.0,0.0,402.90909090909093,0.0,0.0,0.0,0.0,0.0,7954443.7272727275,0.0,0.0
W01Y102970,3.0,133.13636363636363,0.0,0.0,0.0,0.0,0.0,2665843.6818181816,0.0,0.0,0.0,0.0,0.0
W01Y102970,3.0,0.0,0.0,388.5238095238095,0.0,0.0,0.0,0.0,0.0,7930553.857142857,0.0,0.0,0.0
W01Y102970,3.0,0.0,0.0,0.0,0.0,0.0,546.4736842105264,0.0,0.0,0.0,0.0,0.0,21665.21052631579
W01Y102970,3.0,0.0,0.0,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,3683.9545454545455,0.0
W01E127047,7.8,0.0,0.0,537.0,0.0,0.0,0.0,0.0,0.0,10755786.38095238,0.0,0.0,0.0
W01E127047,7.8,0.0,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,3844494.8181818184,0.0,0.0
W01E127047,7.8,535.1818181818181,0.0,0.0,0.0,0.0,0.0,10721669.409090908,0.0,0.0,0.0,0.0,0.0
W08884,4.0,0.0,0.0,478.7142857142857,0.0,0.0,0.0,0.0,0.0,10776272.476190476,0.0,0.0,0.0
W08884,4.0,0.0,0.0,0.0,0.0,483.3181818181818,0.0,0.0,0.0,0.0,0.0,9723108.909090908,0.0
W08884,4.0,475.09090909090907,0.0,0.0,0.0,0.0,0.0,9850346.045454545,0.0,0.0,0.0,0.0,0.0
W35379,4.833333333333333,0.0,0.0,0.0,535.3181818181819,0.0,0.0,0.0,0.0,0.0,10718760.045454545,0.0,0.0
W35379,4.833333333333333,0.0,0.0,535.8571428571429,0.0,0.0,0.0,0.0,0.0,10729461.0,0.0,0.0,0.0
W35379,4.833333333333333,289.2307692307692,0.0,0.0,0.0,0.0,0.0,5843878.730769231,0.0,0.0,0.0,0.0,0.0
W35379,4.833333333333333,0.0,0.0,0.0,0.0,0.0,535.8947368421053,0.0,0.0,0.0,0.0,0.0,9113085.157894736
W35379,4.833333333333333,0.0,0.0,0.0,0.0,535.5,0.0,0.0,0.0,0.0,0.0,10722160.272727273,0.0
W35379,4.833333333333333,0.0,500.9259259259259,0.0,0.0,0.0,0.0,0.0,10031781.888888888,0.0,0.0,0.0,0.0
W01E130906,7.0,189.5,0.0,0.0,0.0,0.0,0.0,3794761.0,0.0,0.0,0.0,0.0,0.0
W01E130906,7.0,0.0,0.0,0.0,592.5,0.0,0.0,0.0,0.0,0.0,543348.2272727273,0.0,0.0
W01E130906,7.0,0.0,0.0,568.1904761904761,0.0,0.0,0.0,0.0,0.0,11377347.285714285,0.0,0.0,0.0
W01E130906,7.0,0.0,0.0,0.0,0.0,0.0,594.421052631579,0.0,0.0,0.0,0.0,0.0,0.0
W01E130906,7.0,0.0,380.7391304347826,0.0,0.0,0.0,0.0,0.0,7623195.478260869,0.0,0.0,0.0,0.0
W01E130906,7.0,0.0,0.0,0.0,0.0,595.8636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E127442,3.8333333333333335,0.0,213.0,0.0,0.0,0.0,0.0,0.0,4263547.782608695,0.0,0.0,0.0,0.0
W01E127442,3.8333333333333335,0.0,0.0,0.0,476.90909090909093,0.0,0.0,0.0,0.0,0.0,7766925.909090909,0.0,0.0
W01E127442,3.8333333333333335,0.0,0.0,361.1904761904762,0.0,0.0,0.0,0.0,0.0,7276497.714285715,0.0,0.0,0.0
W01E127442,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,520.578947368421,0.0,0.0,0.0,0.0,0.0,3161.315789473684
W01E127442,3.8333333333333335,115.66666666666667,0.0,0.0,0.0,0.0,0.0,2309398.3333333335,0.0,0.0,0.0,0.0,0.0
W01E127442,3.8333333333333335,0.0,0.0,0.0,0.0,514.7272727272727,0.0,0.0,0.0,0.0,0.0,1797.3181818181818,0.0
W04571,2.4,0.0,0.0,0.0,287.77272727272725,0.0,0.0,0.0,0.0,0.0,5760013.2727272725,0.0,0.0
W04571,2.4,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,5723185.952380952,0.0,0.0,0.0
W04571,2.4,0.0,0.0,0.0,0.0,0.0,429.3157894736842,0.0,0.0,0.0,0.0,0.0,8639868.315789474
W04571,2.4,0.0,0.0,0.0,0.0,402.04545454545456,0.0,0.0,0.0,0.0,0.0,8047619.681818182,0.0
W04571,2.4,0.0,286.0,0.0,0.0,0.0,0.0,0.0,5726509.9,0.0,0.0,0.0,0.0
W01E120364,5.333333333333333,0.0,633.6086956521739,0.0,0.0,0.0,0.0,0.0,12692316.652173912,0.0,0.0,0.0,0.0
W01E120364,5.333333333333333,603.7727272727273,0.0,0.0,0.0,0.0,0.0,12096340.227272727,0.0,0.0,0.0,0.0,0.0
W01E120364,5.333333333333333,0.0,0.0,0.0,644.4090909090909,0.0,0.0,0.0,0.0,0.0,3352309.4545454546,0.0,0.0
W01E120364,5.333333333333333,0.0,0.0,655.7619047619048,0.0,0.0,0.0,0.0,0.0,13134467.285714285,0.0,0.0,0.0
W01E120364,5.333333333333333,0.0,0.0,0.0,0.0,0.0,165.05263157894737,0.0,0.0,0.0,0.0,0.0,0.0
W01E120364,5.333333333333333,0.0,0.0,0.0,0.0,390.27272727272725,0.0,0.0,0.0,0.0,0.0,910.1363636363636,0.0
W01E117442,2.6,0.0,260.3,0.0,0.0,0.0,0.0,0.0,5212402.2,0.0,0.0,0.0,0.0
W01E117442,2.6,0.0,0.0,0.0,322.52941176470586,0.0,0.0,0.0,0.0,0.0,2690042.7647058824,0.0,0.0
W01E117442,2.6,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0
W01E117442,2.6,0.0,0.0,261.9047619047619,0.0,0.0,0.0,0.0,0.0,5244523.285714285,0.0,0.0,0.0
W01E117442,2.6,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
